sigma0,sigma1,phase_var
1.6,1.8000000000000003,0.006583801334836516
1.6,1.9000000000000001,0.006811300274879199
1.6,2.0,0.006901427645404474
1.6,2.1,0.007143194327498165
1.6,2.2,0.007318972702426868
1.6,2.3000000000000003,0.0075490304612194905
1.6,2.4000000000000004,0.0077967455921459684
1.6,2.5000000000000004,0.007951425480916898
1.6,2.6,0.008136775246862066
1.6,2.7,0.008500661819228192
1.6,2.8000000000000003,0.008648354184372571
1.6,2.9000000000000004,0.008874518354641958
1.6,3.0000000000000004,0.009210683816902163
1.7000000000000002,0.1,0.0072709906614728545
1.7000000000000002,0.2,0.0069100118549824995
1.7000000000000002,0.30000000000000004,0.006649205466253932
1.7000000000000002,0.4,0.006340541499591092
1.7000000000000002,0.5,0.006167144900004315
1.7000000000000002,0.6,0.006037832452459502
1.7000000000000002,0.7000000000000001,0.005969990147139241
1.7000000000000002,0.8,0.005858384958641796
1.7000000000000002,0.9,0.005902885171733446
1.7000000000000002,1.0,0.005927649794784438
1.7000000000000002,1.1,0.005959378541230178
1.7000000000000002,1.2000000000000002,0.0060474118642064615
1.7000000000000002,1.3000000000000003,0.006040609388083222
1.7000000000000002,1.4000000000000001,0.006137790893711624
1.7000000000000002,1.5000000000000002,0.0062893386617476135
1.7000000000000002,1.6,0.006446338599343762
1.7000000000000002,1.7000000000000002,0.006562260537226215
1.7000000000000002,1.8000000000000003,0.006657224135304894
1.7000000000000002,1.9000000000000001,0.006869394426611019
1.7000000000000002,2.0,0.007060722673662611
1.7000000000000002,2.1,0.007186311307891082
1.7000000000000002,2.2,0.007443325118848942
1.7000000000000002,2.3000000000000003,0.007666312422433684
1.7000000000000002,2.4000000000000004,0.007830551430668978
1.7000000000000002,2.5000000000000004,0.00805529073681041
1.7000000000000002,2.6,0.008312240134924896
1.7000000000000002,2.7,0.008592704696763485
1.7000000000000002,2.8000000000000003,0.008807170884711417
1.7000000000000002,2.9000000000000004,0.008958371033581401
1.7000000000000002,3.0000000000000004,0.009156571767479306
1.8000000000000003,0.1,0.0075709929385630115
1.8000000000000003,0.2,0.0072322876371017815
1.8000000000000003,0.30000000000000004,0.006869104015363907
1.8000000000000003,0.4,0.006728621703642485
1.8000000000000003,0.5,0.006511670217840863
1.8000000000000003,0.6,0.0062724942035487985
1.8000000000000003,0.7000000000000001,0.006201404134938049
1.8000000000000003,0.8,0.006159950309451787
1.8000000000000003,0.9,0.00609150504127766
1.8000000000000003,1.0,0.006146423784917349
1.8000000000000003,1.1,0.006059152998970387
1.8000000000000003,1.2000000000000002,0.006251682138961761
1.8000000000000003,1.3000000000000003,0.006244236807348273
1.8000000000000003,1.4000000000000001,0.006320919711223162
1.8000000000000003,1.5000000000000002,0.006348076314190349
1.8000000000000003,1.6,0.0066524488819211395
1.8000000000000003,1.7000000000000002,0.006679431945142965
1.8000000000000003,1.8000000000000003,0.006847896996146102
1.8000000000000003,1.9000000000000001,0.007039618318533271
1.8000000000000003,2.0,0.007213599565933387
1.8000000000000003,2.1,0.007420854951543694
1.8000000000000003,2.2,0.007564443147452502
1.8000000000000003,2.3000000000000003,0.007752853948006647
1.8000000000000003,2.4000000000000004,0.007947752927654
1.8000000000000003,2.5000000000000004,0.00813404605539453
1.8000000000000003,2.6,0.00844133385786815
1.8000000000000003,2.7,0.00853923163703647
1.8000000000000003,2.8000000000000003,0.008820411847313704
1.8000000000000003,2.9000000000000004,0.009104465657689532
1.8000000000000003,3.0000000000000004,0.009233476345246676
1.9000000000000001,0.1,0.0077507670069790775
1.9000000000000001,0.2,0.00734415517507401
1.9000000000000001,0.30000000000000004,0.007077599030690736
1.9000000000000001,0.4,0.0069220345459370825
1.9000000000000001,0.5,0.006589771257382054
1.9000000000000001,0.6,0.0065495180190652535
1.9000000000000001,0.7000000000000001,0.006534539815058607
1.9000000000000001,0.8,0.006274062565613301
1.9000000000000001,0.9,0.006257678395919174
1.9000000000000001,1.0,0.006345407077364012
1.9000000000000001,1.1,0.006305111230218533
1.9000000000000001,1.2000000000000002,0.006421883386724316
1.9000000000000001,1.3000000000000003,0.006462728115130073
1.9000000000000001,1.4000000000000001,0.006492354885677782
1.9000000000000001,1.5000000000000002,0.0066435272019127614
1.9000000000000001,1.6,0.006744113477500957
1.9000000000000001,1.7000000000000002,0.0069372998332303685
1.9000000000000001,1.8000000000000003,0.007046258028898359
1.9000000000000001,1.9000000000000001,0.007124702113536728
1.9000000000000001,2.0,0.007387757058970273
1.9000000000000001,2.1,0.007521436503641293
1.9000000000000001,2.2,0.007683530030037184
1.9000000000000001,2.3000000000000003,0.00782638816100301
1.9000000000000001,2.4000000000000004,0.00808502122784518
1.9000000000000001,2.5000000000000004,0.008249277302193818
1.9000000000000001,2.6,0.008472852371146046
1.9000000000000001,2.7,0.008693916736614798
1.9000000000000001,2.8000000000000003,0.008939186443693452
1.9000000000000001,2.9000000000000004,0.009122987480455865
1.9000000000000001,3.0000000000000004,0.00933016631095195
2.0,0.1,0.007949379485319574
2.0,0.2,0.00755740761665863
2.0,0.30000000000000004,0.007228387249521185
2.0,0.4,0.007071106367392551
2.0,0.5,0.0068858558936014365
2.0,0.6,0.0066676665131265
2.0,0.7000000000000001,0.006635615790720724
2.0,0.8,0.006589084010005261
2.0,0.9,0.00655067902093468
2.0,1.0,0.006423406317566594
2.0,1.1,0.006504448666228914
2.0,1.2000000000000002,0.006536155948178475
2.0,1.3000000000000003,0.006598261520425463
2.0,1.4000000000000001,0.006682499968109728
2.0,1.5000000000000002,0.006747853790225999
2.0,1.6,0.006935442857404344
2.0,1.7000000000000002,0.007025117029650357
2.0,1.8000000000000003,0.007157632085086214
2.0,1.9000000000000001,0.00727382497887904
2.0,2.0,0.007398231421275014
2.0,2.1,0.007584379218786648
2.0,2.2,0.007715333486985418
2.0,2.3000000000000003,0.00795769044995947
2.0,2.4000000000000004,0.008026716299850502
2.0,2.5000000000000004,0.008368731707050587
2.0,2.6,0.008600969169917724
2.0,2.7,0.008764641488114552
2.0,2.8000000000000003,0.009019883770406287
2.0,2.9000000000000004,0.009213347832930993
2.0,3.0000000000000004,0.00944400784435278
2.1,0.1,0.008152967963301188
2.1,0.2,0.007976267720344127
2.1,0.30000000000000004,0.007662377788313608
2.1,0.4,0.007347931370826871
2.1,0.5,0.0071273093072132514
2.1,0.6,0.006998459578159273
2.1,0.7000000000000001,0.0068680006827656626
2.1,0.8,0.006833818190505264
2.1,0.9,0.0067125515942299974
2.1,1.0,0.006646826583070776
2.1,1.1,0.006738128368368593
2.1,1.2000000000000002,0.006705610503843181
2.1,1.3000000000000003,0.006768058408054452
2.1,1.4000000000000001,0.006859146315353204
2.1,1.5000000000000002,0.006992846335725765
2.1,1.6,0.0070611497162620445
2.1,1.7000000000000002,0.007195437457710492
2.1,1.8000000000000003,0.007339959805048457
2.1,1.9000000000000001,0.007374391987773596
2.1,2.0,0.007653329678290283
2.1,2.1,0.007731680540544
2.1,2.2,0.007914983824172652
2.1,2.3000000000000003,0.008098665729389507
2.1,2.4000000000000004,0.00834774478068617
2.1,2.5000000000000004,0.008466157205422167
2.1,2.6,0.008699287505714765
2.1,2.7,0.0088956618659162
2.1,2.8000000000000003,0.009138098701530685
2.1,2.9000000000000004,0.009367842674151262
2.1,3.0000000000000004,0.009561413344469985
2.2,0.1,0.008453625853591055
2.2,0.2,0.008099624258493759
2.2,0.30000000000000004,0.007829494370421174
2.2,0.4,0.007443135000283333
2.2,0.5,0.007319788481430527
2.2,0.6,0.00711150777433291
2.2,0.7000000000000001,0.007063336462564406
2.2,0.8,0.007117049075107626
2.2,0.9,0.006898888603346394
2.2,1.0,0.006935318246046308
2.2,1.1,0.006960398369064882
2.2,1.2000000000000002,0.006965659781319681
2.2,1.3000000000000003,0.007017765683203391
2.2,1.4000000000000001,0.007069315894074716
2.2,1.5000000000000002,0.007156117469568271
2.2,1.6,0.007244156666511116
2.2,1.7000000000000002,0.007310579983010345
2.2,1.8000000000000003,0.007508340390687728
2.2,1.9000000000000001,0.007622237457153772
2.2,2.0,0.007731804611211824
2.2,2.1,0.00784579193209183
2.2,2.2,0.00801713402986304
2.2,2.3000000000000003,0.00833135621707449
2.2,2.4000000000000004,0.00839438519313332
2.2,2.5000000000000004,0.008585704635580088
2.2,2.6,0.00882902432103226
2.2,2.7,0.009049516422367829
2.2,2.8000000000000003,0.009258746022918247
2.2,2.9000000000000004,0.009539871369834479
2.2,3.0000000000000004,0.009644847543926152
2.3000000000000003,0.1,0.008572404550988455
2.3000000000000003,0.2,0.008329006831986941
2.3000000000000003,0.30000000000000004,0.008067111497182143
2.3000000000000003,0.4,0.007908963719262403
2.3000000000000003,0.5,0.007652041003028863
2.3000000000000003,0.6,0.007570305716119742
2.3000000000000003,0.7000000000000001,0.0073745975506191745
2.3000000000000003,0.8,0.007371881475535962
2.3000000000000003,0.9,0.007237376855516583
2.3000000000000003,1.0,0.007149733320660091
2.3000000000000003,1.1,0.007091151181739454
2.3000000000000003,1.2000000000000002,0.007167842661002757
2.3000000000000003,1.3000000000000003,0.007210750441534886
2.3000000000000003,1.4000000000000001,0.007264066908916768
2.3000000000000003,1.5000000000000002,0.007357390769683753
2.3000000000000003,1.6,0.00738971944090929
2.3000000000000003,1.7000000000000002,0.007562551107528286
2.3000000000000003,1.8000000000000003,0.007786864094532569
2.3000000000000003,1.9000000000000001,0.007660767726490884
2.3000000000000003,2.0,0.007896488032862371
2.3000000000000003,2.1,0.008142835941307769
2.3000000000000003,2.2,0.008223286210663231
2.3000000000000003,2.3000000000000003,0.0083670221222921
2.3000000000000003,2.4000000000000004,0.008613649227882422
2.3000000000000003,2.5000000000000004,0.008766855164176926
2.3000000000000003,2.6,0.008943949397461438
2.3000000000000003,2.7,0.009152923215158648
2.3000000000000003,2.8000000000000003,0.009332961676020574
2.3000000000000003,2.9000000000000004,0.009522091130746778
2.3000000000000003,3.0000000000000004,0.0098129488194372
2.4000000000000004,0.1,0.009109529299458989
2.4000000000000004,0.2,0.008581025535425304
2.4000000000000004,0.30000000000000004,0.008304037175904874
2.4000000000000004,0.4,0.008006434911809444
2.4000000000000004,0.5,0.007912639694616261
2.4000000000000004,0.6,0.007704423211774317
2.4000000000000004,0.7000000000000001,0.007747789362239593
2.4000000000000004,0.8,0.007616203179283699
2.4000000000000004,0.9,0.007334428481599241
2.4000000000000004,1.0,0.007341680726860081
2.4000000000000004,1.1,0.007341077407916513
2.4000000000000004,1.2000000000000002,0.007450064556458829
2.4000000000000004,1.3000000000000003,0.0074176583785939085
2.4000000000000004,1.4000000000000001,0.007497514580965668
2.4000000000000004,1.5000000000000002,0.007600249179854826
2.4000000000000004,1.6,0.007716675148511714
2.4000000000000004,1.7000000000000002,0.007627368636337995
2.4000000000000004,1.8000000000000003,0.00782990712931413
2.4000000000000004,1.9000000000000001,0.007928923862875257
2.4000000000000004,2.0,0.008068271320975075
2.4000000000000004,2.1,0.008227064010286021
2.4000000000000004,2.2,0.008371202048720166
2.4000000000000004,2.3000000000000003,0.008515025460558585
2.4000000000000004,2.4000000000000004,0.008769587657871598
2.4000000000000004,2.5000000000000004,0.00889045993723526
2.4000000000000004,2.6,0.009060317519516721
2.4000000000000004,2.7,0.00928489180805342
2.4000000000000004,2.8000000000000003,0.009595559706528357
2.4000000000000004,2.9000000000000004,0.00961121691409139
2.4000000000000004,3.0000000000000004,0.009936521799641598
2.5000000000000004,0.1,0.009304015005766783
2.5000000000000004,0.2,0.008811946155410894
2.5000000000000004,0.30000000000000004,0.008541624473521164
2.5000000000000004,0.4,0.008338930096911784
2.5000000000000004,0.5,0.008139280795915105
2.5000000000000004,0.6,0.008028519094876825
2.5000000000000004,0.7000000000000001,0.007874757162992655
2.5000000000000004,0.8,0.007814410228530619
2.5000000000000004,0.9,0.007792125882046544
2.5000000000000004,1.0,0.007632514684797965
2.5000000000000004,1.1,0.007669201196381426
2.5000000000000004,1.2000000000000002,0.0076671964799963
2.5000000000000004,1.3000000000000003,0.007595013739397691
2.5000000000000004,1.4000000000000001,0.007714736563114821
2.5000000000000004,1.5000000000000002,0.007821527139928182
2.5000000000000004,1.6,0.007917608401594087
2.5000000000000004,1.7000000000000002,0.007905242241635475
2.5000000000000004,1.8000000000000003,0.00798267764584363
2.5000000000000004,1.9000000000000001,0.008146294482990916
2.5000000000000004,2.0,0.008323453994149148
2.5000000000000004,2.1,0.008399605358166522
2.5000000000000004,2.2,0.008606416306209893
2.5000000000000004,2.3000000000000003,0.008820567722201529
2.5000000000000004,2.4000000000000004,0.008879735986185763
2.5000000000000004,2.5000000000000004,0.009084595302457865
2.5000000000000004,2.6,0.009279874251524536
2.5000000000000004,2.7,0.009381834197294466
2.5000000000000004,2.8000000000000003,0.009624669094599815
2.5000000000000004,2.9000000000000004,0.009813777492521358
2.5000000000000004,3.0000000000000004,0.010046495569073326
2.6,0.1,0.009463144851501052
2.6,0.2,0.009186528102454516
2.6,0.30000000000000004,0.008877384898563703
2.6,0.4,0.00854617162543514
2.6,0.5,0.00841023403954059
2.6,0.6,0.008268298543011438
2.6,0.7000000000000001,0.008175716261600284
2.6,0.8,0.008091281340543615
2.6,0.9,0.007995426008642713
2.6,1.0,0.007832283311107736
2.6,1.1,0.00787644124450537
2.6,1.2000000000000002,0.007873671609266658
2.6,1.3000000000000003,0.007829036043573394
2.6,1.4000000000000001,0.008047986106323509
2.6,1.5000000000000002,0.008071939785504413
2.6,1.6,0.00811225621952701
2.6,1.7000000000000002,0.008146104702179115
2.6,1.8000000000000003,0.008220232371613016
2.6,1.9000000000000001,0.008350602608658013
2.6,2.0,0.008499521963406446
2.6,2.1,0.008619348223786462
2.6,2.2,0.00883001026775088
2.6,2.3000000000000003,0.008844005316581761
2.6,2.4000000000000004,0.00909719604191282
2.6,2.5000000000000004,0.009179925953974464
2.6,2.6,0.009271714101783048
2.6,2.7,0.00955530300456532
2.6,2.8000000000000003,0.009810185875205305
2.6,2.9000000000000004,0.009997133363866238
2.6,3.0000000000000004,0.010204683073763317
2.7,0.1,0.009896282521993406
2.7,0.2,0.0094201980847072
2.7,0.30000000000000004,0.009215160573774563
2.7,0.4,0.008846524400338852
2.7,0.5,0.008757128913835455
2.7,0.6,0.008497273333993534
2.7,0.7000000000000001,0.008416513928905732
2.7,0.8,0.008243190584804721
2.7,0.9,0.008272455191603788
2.7,1.0,0.008207226302450864
2.7,1.1,0.008122114168226054
2.7,1.2000000000000002,0.008229642061691944
2.7,1.3000000000000003,0.008257855627719484
2.7,1.4000000000000001,0.00808446155818329
2.7,1.5000000000000002,0.0082683820319329
2.7,1.6,0.008212086216533807
2.7,1.7000000000000002,0.008313595337706498
2.7,1.8000000000000003,0.00845002666091482
2.7,1.9000000000000001,0.008512678291767963
2.7,2.0,0.008683259775884487
2.7,2.1,0.008814639063747305
2.7,2.2,0.00889320424955315
2.7,2.3000000000000003,0.00904518370475697
2.7,2.4000000000000004,0.00923096686226783
2.7,2.5000000000000004,0.009419067596156424
2.7,2.6,0.009658771183575148
2.7,2.7,0.009754077469875737
2.7,2.8000000000000003,0.009909394518064218
2.7,2.9000000000000004,0.01014395026297587
2.7,3.0000000000000004,0.010404708017349171
2.8000000000000003,0.1,0.01016311211986892
2.8000000000000003,0.2,0.009788436942079835
2.8000000000000003,0.30000000000000004,0.009559353719681252
2.8000000000000003,0.4,0.009220195433329043
2.8000000000000003,0.5,0.008915479532757972
2.8000000000000003,0.6,0.00883139916887424
2.8000000000000003,0.7000000000000001,0.00874224037078446
2.8000000000000003,0.8,0.008639211561599342
2.8000000000000003,0.9,0.008495877141675772
2.8000000000000003,1.0,0.008484785646974932
2.8000000000000003,1.1,0.008472224964632397
2.8000000000000003,1.2000000000000002,0.00828568120471381
2.8000000000000003,1.3000000000000003,0.008418922523292972
2.8000000000000003,1.4000000000000001,0.008497516255565992
2.8000000000000003,1.5000000000000002,0.00845614960778203
2.8000000000000003,1.6,0.008498107473197675
2.8000000000000003,1.7000000000000002,0.00854679784704546
2.8000000000000003,1.8000000000000003,0.008699829779706807
2.8000000000000003,1.9000000000000001,0.008750933125596258
2.8000000000000003,2.0,0.00896395560183916
2.8000000000000003,2.1,0.00900742934948608
2.8000000000000003,2.2,0.009150360263589832
2.8000000000000003,2.3000000000000003,0.00931064451678037
2.8000000000000003,2.4000000000000004,0.00936859304806629
2.8000000000000003,2.5000000000000004,0.009483913169865807
2.8000000000000003,2.6,0.009695088172815567
2.8000000000000003,2.7,0.00985316633494163
2.8000000000000003,2.8000000000000003,0.010078663373341117
2.8000000000000003,2.9000000000000004,0.010255121848403747
2.8000000000000003,3.0000000000000004,0.010615851548567335
2.9000000000000004,0.1,0.010528184463769331
2.9000000000000004,0.2,0.01008162805303404
2.9000000000000004,0.30000000000000004,0.009644903357152516
2.9000000000000004,0.4,0.009418996888442875
2.9000000000000004,0.5,0.009289645493656662
2.9000000000000004,0.6,0.009152763335517917
2.9000000000000004,0.7000000000000001,0.008920970557813598
2.9000000000000004,0.8,0.008847268287356578
2.9000000000000004,0.9,0.008762711078468042
2.9000000000000004,1.0,0.008646943139216361
2.9000000000000004,1.1,0.008556264540117072
2.9000000000000004,1.2000000000000002,0.008580993352533924
2.9000000000000004,1.3000000000000003,0.008689457343712058
2.9000000000000004,1.4000000000000001,0.008615846684036399
2.9000000000000004,1.5000000000000002,0.008757439831847886
2.9000000000000004,1.6,0.008778230853165474
2.9000000000000004,1.7000000000000002,0.00879820348692462
2.9000000000000004,1.8000000000000003,0.008891279197806376
2.9000000000000004,1.9000000000000001,0.008968647378797113
2.9000000000000004,2.0,0.009087427606267308
2.9000000000000004,2.1,0.009223968046670812
2.9000000000000004,2.2,0.009419792298901372
2.9000000000000004,2.3000000000000003,0.009398963162928205
2.9000000000000004,2.4000000000000004,0.009656866570100198
2.9000000000000004,2.5000000000000004,0.009777013747426443
2.9000000000000004,2.6,0.009873283110069032
2.9000000000000004,2.7,0.010045805142701815
2.9000000000000004,2.8000000000000003,0.010276129282762399
2.9000000000000004,2.9000000000000004,0.010431041119993417
2.9000000000000004,3.0000000000000004,0.01055166310045528
3.0000000000000004,0.1,0.010695877221761952
3.0000000000000004,0.2,0.010515816871888174
3.0000000000000004,0.30000000000000004,0.01003185809584533
3.0000000000000004,0.4,0.009739950829696812
3.0000000000000004,0.5,0.009475621113612706
3.0000000000000004,0.6,0.009428456068526993
3.0000000000000004,0.7000000000000001,0.009309667194922173
3.0000000000000004,0.8,0.009194700646339374
3.0000000000000004,0.9,0.009072019057077838
3.0000000000000004,1.0,0.008952537622553975
3.0000000000000004,1.1,0.008904481150001768
3.0000000000000004,1.2000000000000002,0.00884140093565843
3.0000000000000004,1.3000000000000003,0.008875948983306318
3.0000000000000004,1.4000000000000001,0.008938663720611787
3.0000000000000004,1.5000000000000002,0.008925394048075732
3.0000000000000004,1.6,0.009043313779960177
3.0000000000000004,1.7000000000000002,0.008942227574400625
3.0000000000000004,1.8000000000000003,0.009213527751111651
3.0000000000000004,1.9000000000000001,0.009155457387730527
3.0000000000000004,2.0,0.009283022681321997
3.0000000000000004,2.1,0.009418211457542545
3.0000000000000004,2.2,0.00952493918028669
3.0000000000000004,2.3000000000000003,0.009583504518845735
3.0000000000000004,2.4000000000000004,0.009808440591102667
3.0000000000000004,2.5000000000000004,0.009868498998872995
3.0000000000000004,2.6,0.010101064742831518
3.0000000000000004,2.7,0.01028967228608086
3.0000000000000004,2.8000000000000003,0.010429167101978358
3.0000000000000004,2.9000000000000004,0.010606905271527408
3.0000000000000004,3.0000000000000004,0.010790889692205928
